hea_id,cas_id,case_number,cth_id,courthouse_name,ctr_id,courtroom_name,start_ts,end_ts,usr_id,defendant_name,judge_name
20295092,8115669,T200906391,62,ISLEWORTH,307,6,2009-02-18T04:51:56.000z,2009-02-18T05:51:56.000z,501,Harry,N/A
20306255,8120119,T201106669,62,ISLEWORTH,309,8,2011-09-02T07:02:36.000z,2011-09-02T08:02:36.000z,591,Opal,HER HONOUR JUDGE Perry
20354356,8139250,T202207864,62,ISLEWORTH,304,3,2022-12-16T14:22:23.000z,2022-12-16T15:22:23.000z,426,Aldo,Her Honour Judge Lawrence
20427281,8168407,T201109687,62,ISLEWORTH,301,13,2012-01-06T14:12:57.000z,2012-01-06T15:12:57.000z,781,Aspen,Default, Judge
20432261,8170379,T201509810,62,ISLEWORTH,304,3,2015-11-11T22:10:56.000z,2015-11-11T23:10:56.000z,426,Juan,THE RECORDER OF ISLEWORTH
20510700,8201689,T201300566,107,PORTSMOUTH,552,7,2013-09-16T08:00:29.000z,2013-09-16T09:00:29.000z,842,Rayna,Default, Judge
20566698,8224021,T200901962,107,PORTSMOUTH,547,2,2009-01-11T16:52:50.000z,2009-01-11T17:52:50.000z,842,Nicholas,NONE
20707797,8280369,T202105483,107,PORTSMOUTH,552,7,2021-10-08T16:39:08.000z,2021-10-08T17:39:08.000z,601,Tanner,Aguilar QC
20734025,8290940,T201606144,107,PORTSMOUTH,553,8,2016-07-05T22:55:44.000z,2016-07-05T23:55:44.000z,601,Kinsley,His Honour Judge Stout
20790577,8313589,T202101158,144,WOLVERHAMPTON,730,5,2021-02-19T10:54:27.000z,2021-02-19T11:54:27.000z,623,Keenan,THE RECORDER OF WOLVERHAMPTON
20859119,8341030,T202202873,144,WOLVERHAMPTON,730,5,2022-03-27T21:40:18.000z,2022-03-27T22:40:18.000z,623,Alondra,Default, Judge
20861958,8342161,T201702944,144,WOLVERHAMPTON,730,5,2017-04-18T12:31:33.000z,2017-04-18T13:31:33.000z,623,Harry,His Honour Judge Harmon
20983150,8390686,T201405977,144,WOLVERHAMPTON,731,6,2014-11-28T15:37:31.000z,2014-11-28T16:37:31.000z,623,Roland,Default, Judge
21003262,8398741,T202000080,53,HARROW,263,6,2020-03-08T09:04:24.000z,2020-03-08T10:04:24.000z,-101,Leonel,Figueroa KC
21019511,8405291,T201000490,53,HARROW,258,1,2010-04-01T20:31:09.000z,2010-04-01T21:31:09.000z,221,Blair,Default, Judge
21020131,8405534,T201300505,53,HARROW,265,8,2013-04-09T03:18:49.000z,2013-04-09T04:18:49.000z,241,Raul,NONE
21051092,8417955,T201801281,53,HARROW,264,7,2018-05-06T08:51:26.000z,2018-05-06T09:51:26.000z,-101,Willow,NONE
21053232,8418812,T201101335,53,HARROW,264,7,2011-02-17T02:31:39.000z,2011-02-17T03:31:39.000z,-101,Brecken,NONE
21058667,8420997,T202001471,53,HARROW,264,7,2020-12-14T00:27:33.000z,2020-12-14T01:27:33.000z,241,Ada,N/A
21080220,8429615,T201402010,53,HARROW,264,7,2014-08-18T13:49:52.000z,2014-08-18T14:49:52.000z,221,Alexis,Thomas KC
21104546,8439328,T201502617,53,HARROW,265,8,2015-09-17T02:40:09.000z,2015-09-17T03:40:09.000z,767,Lydia,HER HONOUR JUDGE Grant
21123414,8446888,T202303089,53,HARROW,258,1,2023-07-16T22:35:03.000z,2023-07-16T23:35:03.000z,241,Nathan,Default, Judge
21141249,8454042,T200903537,53,HARROW,264,7,2009-01-19T17:05:53.000z,2009-01-19T18:05:53.000z,241,Ricardo,HIS HONOUR JUDGE Simpson
21142146,8454410,T200903560,53,HARROW,262,5,2009-04-01T09:41:39.000z,2009-04-01T10:41:39.000z,-101,Camden,NONE
21142824,8454675,T201803576,53,HARROW,265,8,2018-04-02T22:15:27.000z,2018-04-02T23:15:27.000z,221,Gael,Her Honour Judge Glass
21153814,8459091,T201803852,53,HARROW,265,8,2018-08-27T12:38:16.000z,2018-08-27T13:38:16.000z,221,Autumn,Default, Judge
21167890,8464825,T202404210,53,HARROW,264,7,2024-05-19T20:35:36.000z,2024-05-19T21:35:36.000z,241,Gatlin,N/A
21169214,8465371,T201004245,53,HARROW,265,8,2010-11-09T12:10:55.000z,2010-11-09T13:10:55.000z,901,Chaya,HIS HONOUR JUDGE Bender
21189357,8473435,T201004749,53,HARROW,263,6,2010-12-13T21:12:11.000z,2010-12-13T22:12:11.000z,362,Eden,HER HONOUR JUDGE Hoffman
21191585,8474324,T201904804,53,HARROW,263,6,2019-01-31T06:17:57.000z,2019-01-31T07:17:57.000z,362,Bennett,Gallagher KC
21203488,8479096,T202305102,53,HARROW,262,5,2023-08-28T08:08:55.000z,2023-08-28T09:08:55.000z,221,Amina,Bryan QC
21205609,8479950,T201305156,53,HARROW,258,1,2013-10-06T13:21:26.000z,2013-10-06T14:21:26.000z,221,Everly,N/A
21214617,8483563,T201005382,53,HARROW,263,6,2010-04-14T01:22:13.000z,2010-04-14T02:22:13.000z,221,Jakari,Her Honour Judge Fitzgerald
21215181,8483791,T201405396,53,HARROW,264,7,2014-03-14T03:08:46.000z,2014-03-14T04:08:46.000z,221,Rylie,HIS HONOUR JUDGE Hill
21222601,8486740,T201905580,53,HARROW,264,7,2019-12-11T01:36:29.000z,2019-12-11T02:36:29.000z,241,Amina,HER HONOUR JUDGE Olsen
21246219,8496210,T201706172,53,HARROW,261,4,2017-07-29T16:36:25.000z,2017-07-29T17:36:25.000z,-101,Reina,McKee QC
21257348,8500634,T202300048,40,CROYDON,195,1,2023-11-19T21:16:17.000z,2023-11-19T22:16:17.000z,221,Annabella,Her Honour Judge Hinton
21260484,8501908,T201700128,40,CROYDON,195,1,2017-07-17T11:42:15.000z,2017-07-17T12:42:15.000z,-101,Adam,McKinney QC
21264877,8503647,T201200237,40,CROYDON,203,8,2012-06-13T16:29:40.000z,2012-06-13T17:29:40.000z,241,Kai,HIS HONOUR JUDGE Roth
21289730,8513512,T202100853,40,CROYDON,200,5,2021-09-12T08:22:01.000z,2021-09-12T09:22:01.000z,-101,Jamie,Fields QC
21290469,8513806,T201100872,40,CROYDON,196,2,2011-08-28T01:00:33.000z,2011-08-28T02:00:33.000z,-101,Kalani,His Honour Judge Boyd
21293449,8515016,T202100947,40,CROYDON,199,4,2021-06-03T15:51:53.000z,2021-06-03T16:51:53.000z,241,Stephen,N/A
21316214,8524109,T201001516,40,CROYDON,198,3,2010-07-18T06:58:59.000z,2010-07-18T07:58:59.000z,241,Aspen,HIS HONOUR JUDGE Perkins
21324362,8527366,T201901719,40,CROYDON,199,4,2019-05-22T08:40:48.000z,2019-05-22T09:40:48.000z,241,Fiona,Craig KC
21335416,8531766,T201901994,40,CROYDON,201,6,2019-10-30T05:18:09.000z,2019-10-30T06:18:09.000z,-101,Quinn,THE RECORDER OF CROYDON
21335575,8531832,T202101998,40,CROYDON,200,5,2021-03-08T08:44:05.000z,2021-03-08T09:44:05.000z,241,Harmony,NONE
21341634,8534228,T201702148,40,CROYDON,196,2,2017-02-26T10:27:51.000z,2017-02-26T11:27:51.000z,241,Augustine,Malone KC
21354342,8539372,T200902470,40,CROYDON,197,23,2009-04-03T21:26:25.000z,2009-04-03T22:26:25.000z,-101,Henley,THE RECORDER OF CROYDON
21381664,8550265,T202203150,40,CROYDON,201,6,2022-05-22T09:15:40.000z,2022-05-22T10:15:40.000z,221,Hugh,N/A
21393916,8555157,T201803456,40,CROYDON,201,6,2018-11-23T08:23:51.000z,2018-11-23T09:23:51.000z,241,Alexis,McDowell QC
21394638,8555442,T201503474,40,CROYDON,203,8,2015-12-24T16:42:50.000z,2015-12-24T17:42:50.000z,614,Jaxx,THE RECORDER OF CROYDON
21419969,8565603,T201604109,40,CROYDON,201,6,2016-01-31T15:05:27.000z,2016-01-31T16:05:27.000z,221,Addisyn,His Honour Judge Munoz
21430696,8569895,T202004377,40,CROYDON,196,2,2020-08-30T22:18:59.000z,2020-08-30T23:18:59.000z,241,Yousef,HER HONOUR JUDGE Parrish
21447284,8576527,T201204792,40,CROYDON,197,23,2012-04-21T12:22:43.000z,2012-04-21T13:22:43.000z,614,Kamari,Her Honour Judge Schneider
21450052,8577641,T202204861,40,CROYDON,200,5,2022-03-22T00:47:01.000z,2022-03-22T01:47:01.000z,322,Marceline,Fuller KC
21458150,8580900,T201705065,40,CROYDON,196,2,2017-06-04T09:58:17.000z,2017-06-04T10:58:17.000z,241,Selena,HER HONOUR JUDGE Trevino
21466568,8584293,T201805277,40,CROYDON,195,1,2018-11-10T20:05:54.000z,2018-11-10T21:05:54.000z,241,Franklin,David QC
21479541,8589492,T201705602,40,CROYDON,197,23,2017-03-08T20:38:11.000z,2017-03-08T21:38:11.000z,221,Philip,Default, Judge
21486278,8592188,T200905771,40,CROYDON,203,8,2009-06-26T15:08:05.000z,2009-06-26T16:08:05.000z,-101,Augustine,Hebert QC
21488453,8593067,T202405825,40,CROYDON,200,5,2024-06-07T06:05:38.000z,2024-06-07T07:05:38.000z,241,Brittany,Ayala KC
21496013,8596087,T202006014,40,CROYDON,200,5,2020-03-26T10:31:15.000z,2020-03-26T11:31:15.000z,614,Kira,Default, Judge
21496098,8596123,T202406016,40,CROYDON,199,4,2024-05-03T00:12:45.000z,2024-05-03T01:12:45.000z,614,Remy,Barron KC
21502172,8598575,T201206170,40,CROYDON,199,4,2012-03-23T17:11:58.000z,2012-03-23T18:11:58.000z,-101,Raul,Default, Judge
21504500,8599496,T202106227,40,CROYDON,202,7,2021-01-16T09:11:21.000z,2021-01-16T10:11:21.000z,241,Allan,NONE
21510728,8601969,T201406382,40,CROYDON,198,3,2014-05-25T04:58:27.000z,2014-05-25T05:58:27.000z,-101,Freya,Default, Judge
21527355,8608642,T201506799,40,CROYDON,201,6,2016-01-07T00:12:37.000z,2016-01-07T01:12:37.000z,221,Belen,N/A
21621171,8646143,T201101943,143,WINCHESTER,722,6,2011-10-25T11:49:55.000z,2011-10-25T12:49:55.000z,652,Melissa,NONE
21761285,8702168,T202005444,143,WINCHESTER,717,1,2020-05-15T08:25:43.000z,2020-05-15T09:25:43.000z,652,Rex,HIS HONOUR JUDGE Montes
21847337,8736596,T201600396,87,MANCHESTER MINSHULL STREET,458,4,2016-07-27T13:32:54.000z,2016-07-27T14:32:54.000z,685,Briggs,Her Honour Judge Burch
21859690,8741562,T202200706,87,MANCHESTER MINSHULL STREET,460,6,2022-10-12T06:13:51.000z,2022-10-12T07:13:51.000z,482,Amy,Default, Judge
21862501,8742673,T201300776,87,MANCHESTER MINSHULL STREET,456,2,2013-12-03T17:15:46.000z,2013-12-03T18:15:46.000z,685,Lyanna,HIS HONOUR JUDGE Farrell
21945685,8776033,T201302861,87,MANCHESTER MINSHULL STREET,460,6,2013-09-20T16:36:53.000z,2013-09-20T17:36:53.000z,685,Jayleen,N/A
21982797,8790883,T201503789,87,MANCHESTER MINSHULL STREET,455,16,2015-09-19T19:57:12.000z,2015-09-19T20:57:12.000z,696,Jolene,HIS HONOUR JUDGE Rosales
22060391,8821925,T201705729,87,MANCHESTER MINSHULL STREET,457,3,2017-06-28T19:31:03.000z,2017-06-28T20:31:03.000z,684,Chaim,Quintero KC
22111961,8842587,T202307020,87,MANCHESTER MINSHULL STREET,454,11,2023-06-21T04:14:17.000z,2023-06-21T05:14:17.000z,696,Laila,NONE
22121428,8846386,T201407258,87,MANCHESTER MINSHULL STREET,457,3,2014-02-27T01:19:06.000z,2014-02-27T02:19:06.000z,183,Nicholas,Mathis KC
22144578,8855710,T201007841,87,MANCHESTER MINSHULL STREET,456,2,2010-05-13T05:34:20.000z,2010-05-13T06:34:20.000z,183,Melvin,HER HONOUR JUDGE Hunter
22275887,8908311,T201501527,98,NOTTINGHAM,513,10,2015-09-20T15:09:52.000z,2015-09-20T16:09:52.000z,653,Tristen,Bryant KC
22337991,8933070,T202203074,98,NOTTINGHAM,519,7,2022-12-15T13:11:40.000z,2022-12-15T14:11:40.000z,653,Bellamy,Default, Judge
22414506,8963822,T202204996,98,NOTTINGHAM,520,8,2022-11-05T12:47:59.000z,2022-11-05T13:47:59.000z,653,Kaitlyn,N/A
22423401,8967386,T201805219,98,NOTTINGHAM,514,2,2018-08-11T09:31:22.000z,2018-08-11T10:31:22.000z,653,Miranda,Lopez QC
22454749,8980018,T201006009,98,NOTTINGHAM,520,8,2010-08-10T06:19:24.000z,2010-08-10T07:19:24.000z,504,Paxton,HIS HONOUR JUDGE McKee
22515562,9004424,T201607534,98,NOTTINGHAM,513,10,2016-12-05T18:57:36.000z,2016-12-05T19:57:36.000z,653,Parker,NONE
22564278,9023912,T201500751,20,CANTERBURY,107,5,2015-10-29T14:42:51.000z,2015-10-29T15:42:51.000z,-101,Jalen,Her Honour Judge Robinson
22582328,9031148,T201901203,20,CANTERBURY,102,1,2019-10-03T10:32:38.000z,2019-10-03T11:32:38.000z,-101,Haley,NONE
22590388,9034367,T202201404,20,CANTERBURY,111,9,2022-09-22T14:00:18.000z,2022-09-22T15:00:18.000z,571,Elyse,NONE
22591834,9034949,T201201441,20,CANTERBURY,103,10,2012-02-19T04:23:03.000z,2012-02-19T05:23:03.000z,241,Josephine,HER HONOUR JUDGE Fitzpatrick
22597788,9037328,T202301589,20,CANTERBURY,104,2,2023-06-28T15:45:13.000z,2023-06-28T16:45:13.000z,221,Gatlin,Her Honour Judge Petersen
22603696,9039681,T202401736,20,CANTERBURY,102,1,2024-12-13T05:39:24.000z,2024-12-13T06:39:24.000z,-101,Harvey,N/A
22606738,9040920,T201501814,20,CANTERBURY,107,5,2015-08-13T15:40:50.000z,2015-08-13T16:40:50.000z,-101,Alianna,Banks QC
22618367,9045612,T201902107,20,CANTERBURY,108,6,2019-08-23T10:53:18.000z,2019-08-23T11:53:18.000z,221,Zayne,NONE
22629467,9050067,T201002386,20,CANTERBURY,102,1,2010-04-01T16:43:49.000z,2010-04-01T17:43:49.000z,221,Presley,Haynes QC
22632014,9051105,T202402450,20,CANTERBURY,108,6,2024-08-22T13:01:19.000z,2024-08-22T14:01:19.000z,241,Sawyer,His Honour Judge O???Connor
22669013,9065901,T202003375,20,CANTERBURY,109,7,2020-08-06T03:03:40.000z,2020-08-06T04:03:40.000z,221,Haisley,Her Honour Judge Frye
22715218,9084301,T202004525,20,CANTERBURY,108,6,2020-04-12T02:23:22.000z,2020-04-12T03:23:22.000z,-101,Angie,THE RECORDER OF CANTERBURY
22729515,9090053,T201204885,20,CANTERBURY,111,9,2012-06-23T19:44:49.000z,2012-06-23T20:44:49.000z,221,Layne,His Honour Judge Carter
22730050,9090271,T202204898,20,CANTERBURY,109,7,2022-05-10T15:14:04.000z,2022-05-10T16:14:04.000z,571,Baker,Carpenter KC
22733099,9091505,T202404975,20,CANTERBURY,102,1,2024-02-24T18:52:15.000z,2024-02-24T19:52:15.000z,-101,Alianna,N/A
22740428,9094440,T201505159,20,CANTERBURY,104,2,2015-06-11T11:09:57.000z,2015-06-11T12:09:57.000z,221,Sage,NONE
22740715,9094546,T200905166,20,CANTERBURY,104,2,2009-02-08T01:55:11.000z,2009-02-08T02:55:11.000z,241,Avery,NONE
22761744,9102978,T200905693,20,CANTERBURY,108,6,2009-10-21T05:28:56.000z,2009-10-21T06:28:56.000z,221,Emmie,Default, Judge
22762669,9103348,T201105716,20,CANTERBURY,108,6,2011-05-28T09:55:44.000z,2011-05-28T10:55:44.000z,221,Casen,N/A
22763507,9103685,T201205737,20,CANTERBURY,104,2,2012-09-01T06:08:03.000z,2012-09-01T07:08:03.000z,-101,Jackson,N/A
22764915,9104261,T201205773,20,CANTERBURY,111,9,2012-01-16T06:55:43.000z,2012-01-16T07:55:43.000z,241,Titus,Her Honour Judge Meyer
22767527,9105321,T201605839,20,CANTERBURY,111,9,2016-04-11T00:19:54.000z,2016-04-11T01:19:54.000z,221,Logan,N/A
22836576,9132921,T201607564,20,CANTERBURY,105,3,2016-05-22T03:02:56.000z,2016-05-22T04:02:56.000z,221,Samir,Her Honour Judge Vega
22839257,9134000,T202307631,20,CANTERBURY,108,6,2023-01-16T01:03:11.000z,2023-01-16T02:03:11.000z,-101,Lainey,Her Honour Judge Griffin
22839731,9134189,T202007643,20,CANTERBURY,109,7,2020-09-06T19:56:55.000z,2020-09-06T20:56:55.000z,725,Maverick,His Honour Judge Bryant
22865378,9144489,T201500287,10,BLACKFRIARS,45,6,2015-12-09T02:28:35.000z,2015-12-09T03:28:35.000z,-101,Cash,His Honour Judge Brennan
22875474,9148469,T201100536,10,BLACKFRIARS,43,4,2011-02-15T13:10:20.000z,2011-02-15T14:10:20.000z,241,Moshe,His Honour Judge Ramirez
22893291,9155574,T201200980,10,BLACKFRIARS,49,BLACKFRS_08,2012-09-28T06:32:47.000z,2012-09-28T07:32:47.000z,-101,Seven,THE RECORDER OF BLACKFRIARS
22897270,9157166,T202001079,10,BLACKFRIARS,47,8,2020-04-25T22:22:45.000z,2020-04-25T23:22:45.000z,241,Marina,NONE
22900623,9158518,T201201164,10,BLACKFRIARS,42,3,2012-10-30T11:53:47.000z,2012-10-30T12:53:47.000z,635,Jonah,THE RECORDER OF BLACKFRIARS
22914957,9164249,T201501522,10,BLACKFRIARS,47,8,2015-09-24T09:57:51.000z,2015-09-24T10:57:51.000z,221,Charlie,THE RECORDER OF BLACKFRIARS
22916553,9164900,T201001563,10,BLACKFRIARS,43,4,2010-08-17T17:14:00.000z,2010-08-17T18:14:00.000z,221,Raphael,THE RECORDER OF BLACKFRIARS
22919479,9166061,T201901635,10,BLACKFRIARS,40,1,2019-06-11T16:16:37.000z,2019-06-11T17:16:37.000z,-101,Elisa,N/A
22929489,9170061,T201901885,10,BLACKFRIARS,47,8,2019-11-25T06:19:10.000z,2019-11-25T07:19:10.000z,-101,Zaylee,HER HONOUR JUDGE Johnston
22929556,9170093,T201901887,10,BLACKFRIARS,46,7,2019-12-09T12:46:21.000z,2019-12-09T13:46:21.000z,-101,Eva,HIS HONOUR JUDGE Brandt
22931833,9171015,T201301945,10,BLACKFRIARS,43,4,2013-05-10T16:09:58.000z,2013-05-10T17:09:58.000z,-101,Kaliyah,N/A
22946961,9177052,T201802322,10,BLACKFRIARS,49,BLACKFRS_08,2018-07-22T04:01:30.000z,2018-07-22T05:01:30.000z,221,Cayden,Default, Judge
22968744,9185808,T201802868,10,BLACKFRIARS,49,BLACKFRS_08,2018-06-19T15:41:41.000z,2018-06-19T16:41:41.000z,567,Bria,THE RECORDER OF BLACKFRIARS
22980039,9190370,T202003153,10,BLACKFRIARS,40,1,2020-08-03T09:21:07.000z,2020-08-03T10:21:07.000z,-101,Leonard,Default, Judge
22982509,9191366,T202403215,10,BLACKFRIARS,48,9,2024-01-20T13:37:52.000z,2024-01-20T14:37:52.000z,221,Laylah,NONE
22984770,9192261,T202303271,10,BLACKFRIARS,49,BLACKFRS_08,2023-02-26T04:21:17.000z,2023-02-26T05:21:17.000z,241,Ada,Default, Judge
23016660,9205002,T201204068,10,BLACKFRIARS,43,4,2012-03-27T04:38:02.000z,2012-03-27T05:38:02.000z,-101,Dane,HER HONOUR JUDGE Kaur
23018928,9205911,T200904125,10,BLACKFRIARS,47,8,2009-03-01T13:35:51.000z,2009-03-01T14:35:51.000z,221,Lennox,Valencia KC
23029463,9210150,T202404389,10,BLACKFRIARS,46,7,2024-12-27T07:36:42.000z,2024-12-27T08:36:42.000z,-101,Kade,NONE
23049008,9217954,T202004877,10,BLACKFRIARS,40,1,2020-08-10T04:44:15.000z,2020-08-10T05:44:15.000z,221,Micah,N/A
23073346,9227578,T201205479,10,BLACKFRIARS,45,6,2012-12-04T21:02:30.000z,2012-12-04T22:02:30.000z,-101,Frankie,THE RECORDER OF BLACKFRIARS
23075314,9228370,T202005528,10,BLACKFRIARS,44,5,2021-01-03T02:22:25.000z,2021-01-03T03:22:25.000z,281,Lyanna,HER HONOUR JUDGE Barron
23092238,9235188,T202205954,10,BLACKFRIARS,41,2,2022-11-26T16:31:05.000z,2022-11-26T17:31:05.000z,567,Hayley,Parra QC
23101300,9238821,T202306181,10,BLACKFRIARS,44,5,2023-09-19T12:56:33.000z,2023-09-19T13:56:33.000z,-101,Eve,HER HONOUR JUDGE Daugherty
23108900,9241871,T201706372,10,BLACKFRIARS,41,2,2017-06-15T22:18:07.000z,2017-06-15T23:18:07.000z,221,Daxton,Washington KC
23109961,9242289,T201906398,10,BLACKFRIARS,43,4,2019-07-27T19:20:19.000z,2019-07-27T20:20:19.000z,221,Liana,His Honour Judge Mendez
23112280,9243235,T202106457,10,BLACKFRIARS,49,BLACKFRS_08,2021-05-03T03:16:46.000z,2021-05-03T04:16:46.000z,221,Franco,Cuevas QC
23117155,9245182,T201606579,10,BLACKFRIARS,46,7,2016-01-17T20:39:59.000z,2016-01-17T21:39:59.000z,-101,Maxwell,Her Honour Judge Rogers
23131529,9250938,T201206939,10,BLACKFRIARS,47,8,2012-10-06T20:56:06.000z,2012-10-06T21:56:06.000z,281,Ameer,Quintana KC
23135673,9252555,T201307040,10,BLACKFRIARS,43,4,2013-07-10T00:30:02.000z,2013-07-10T01:30:02.000z,635,Cason,NONE
23137787,9253396,T202207092,10,BLACKFRIARS,44,5,2022-11-13T17:08:53.000z,2022-11-13T18:08:53.000z,241,Kaiser,Zhang QC
23145235,9256368,T201807278,10,BLACKFRIARS,40,1,2018-09-11T15:46:42.000z,2018-09-11T16:46:42.000z,-101,Bentley,THE RECORDER OF BLACKFRIARS
23201153,9278664,T202000671,16,BRISTOL,84,10,2020-10-10T19:29:13.000z,2020-10-10T20:29:13.000z,-101,Anderson,Conner QC
23255182,9300200,T202002017,16,BRISTOL,88,5,2020-01-11T08:50:56.000z,2020-01-11T09:50:56.000z,-101,Amber,Her Honour Judge Carson
23263310,9303442,T201402220,16,BRISTOL,86,3,2014-08-30T10:13:07.000z,2014-08-30T11:13:07.000z,241,Lilliana,THE RECORDER OF BRISTOL
23282755,9311245,T200902708,16,BRISTOL,84,10,2009-10-15T07:17:57.000z,2009-10-15T08:17:57.000z,-101,Lawrence,N/A
23283644,9311615,T201102731,16,BRISTOL,88,5,2011-05-01T11:07:09.000z,2011-05-01T12:07:09.000z,241,Robert,N/A
23292499,9315161,T202102952,16,BRISTOL,84,10,2021-10-20T00:41:37.000z,2021-10-20T01:41:37.000z,221,Anahi,N/A
23312477,9323127,T201903450,16,BRISTOL,92,9,2019-02-12T08:39:41.000z,2019-02-12T09:39:41.000z,241,Zain,Patton KC
23344068,9335775,T201104241,16,BRISTOL,89,6,2011-05-19T15:58:17.000z,2011-05-19T16:58:17.000z,241,Evan,THE RECORDER OF BRISTOL
23372884,9347265,T201304959,16,BRISTOL,92,9,2013-01-23T13:45:29.000z,2013-01-23T14:45:29.000z,-101,Dallas,NONE
23374118,9347756,T202404989,16,BRISTOL,91,8,2024-08-05T01:18:32.000z,2024-08-05T02:18:32.000z,221,Malachi,Default, Judge
23379822,9350042,T202205132,16,BRISTOL,83,1,2022-10-03T07:00:27.000z,2022-10-03T08:00:27.000z,241,Beau,HER HONOUR JUDGE Sosa
23389693,9354028,T202405381,16,BRISTOL,88,5,2024-02-07T13:08:09.000z,2024-02-07T14:08:09.000z,721,Callahan,Her Honour Judge Andrews
23396324,9356665,T202105546,16,BRISTOL,86,3,2021-06-07T04:22:00.000z,2021-06-07T05:22:00.000z,-101,Ermias,Jimenez QC
23412151,9363048,T202005945,16,BRISTOL,91,8,2020-08-22T00:40:31.000z,2020-08-22T01:40:31.000z,241,Aspen,N/A
23412649,9363248,T201205958,16,BRISTOL,92,9,2012-01-17T15:43:55.000z,2012-01-17T16:43:55.000z,-101,Elaina,THE RECORDER OF BRISTOL
23428410,9369500,T202406348,16,BRISTOL,83,1,2024-09-18T02:49:10.000z,2024-09-18T03:49:10.000z,-101,Jeffery,His Honour Judge Newton
23430605,9370358,T201806402,16,BRISTOL,84,10,2018-08-08T06:54:52.000z,2018-08-08T07:54:52.000z,221,Maria,Green KC
23431204,9370604,T202406417,16,BRISTOL,83,1,2024-04-06T07:30:21.000z,2024-04-06T08:30:21.000z,221,Sarai,Her Honour Judge Barr
23436839,9372852,T201606558,16,BRISTOL,86,3,2016-02-23T18:24:40.000z,2016-02-23T19:24:40.000z,221,Saoirse,Her Honour Judge Mays
23440014,9374114,T201406637,16,BRISTOL,87,4,2014-08-23T04:54:01.000z,2014-08-23T05:54:01.000z,221,Graysen,Kramer KC
23446338,9376670,T201006797,16,BRISTOL,84,10,2010-11-03T09:38:57.000z,2010-11-03T10:38:57.000z,221,Aidan,NONE
23449072,9377766,T201806865,16,BRISTOL,90,7,2018-04-28T05:31:48.000z,2018-04-28T06:31:48.000z,241,Frankie,His Honour Judge Quintana
23451290,9378656,T201206921,16,BRISTOL,85,2,2012-03-12T17:05:55.000z,2012-03-12T18:05:55.000z,-101,Zayne,THE RECORDER OF BRISTOL
23451875,9378897,T201306936,16,BRISTOL,83,1,2013-10-29T22:49:14.000z,2013-10-29T23:49:14.000z,221,Cody,N/A
23470874,9386528,T201207413,16,BRISTOL,89,6,2012-06-14T11:55:03.000z,2012-06-14T12:55:03.000z,221,Zariyah,NONE
23563518,9423601,T201301730,71,LEICESTER,364,7,2013-12-24T00:26:39.000z,2013-12-24T01:26:39.000z,577,Jenesis,His Honour Judge Whitney
23620443,9446268,T202403146,71,LEICESTER,364,7,2024-06-14T13:58:59.000z,2024-06-14T14:58:59.000z,668,Curtis,HIS HONOUR JUDGE Nava
23674820,9467892,T201604498,71,LEICESTER,366,9,2016-03-02T18:08:19.000z,2016-03-02T19:08:19.000z,577,Matilda,Her Honour Judge Cooper
23690703,9474181,T201704891,71,LEICESTER,365,8,2017-07-24T09:52:55.000z,2017-07-24T10:52:55.000z,667,Legend,Her Honour Judge Byrd
23729279,9489556,T201605852,71,LEICESTER,365,8,2016-07-28T07:32:11.000z,2016-07-28T08:32:11.000z,667,Rosalee,Her Honour Judge Brock
23802170,9518690,T201407673,71,LEICESTER,365,8,2014-07-24T07:26:24.000z,2014-07-24T08:26:24.000z,577,Cedric,NONE
23823517,9527246,T202100207,47,EXETER,224,2,2021-02-08T20:05:53.000z,2021-02-08T21:05:53.000z,221,Mylo,N/A
23828153,9529075,T201000322,47,EXETER,219,1,2010-08-03T00:06:59.000z,2010-08-03T01:06:59.000z,585,Yousef,THE RECORDER OF EXETER
23857838,9540935,T201401063,47,EXETER,225,3,2014-11-09T08:01:54.000z,2014-11-09T09:01:54.000z,-101,Phillip,NONE
23858237,9541092,T201101073,47,EXETER,220,10,2011-03-19T06:56:28.000z,2011-03-19T07:56:28.000z,-101,Grey,Her Honour Judge Holland
23868346,9545153,T202401326,47,EXETER,221,11,2024-09-21T02:49:27.000z,2024-09-21T03:49:27.000z,585,Jensen,His Honour Judge Greene
23922796,9566912,T202302686,47,EXETER,227,5,2023-12-05T19:20:05.000z,2023-12-05T20:20:05.000z,-101,Celeste,HIS HONOUR JUDGE Fischer
23925561,9568014,T202102755,47,EXETER,230,8,2021-10-15T09:53:53.000z,2021-10-15T10:53:53.000z,241,Briggs,Shah QC
23937851,9572907,T201803061,47,EXETER,222,12,2018-04-26T00:31:55.000z,2018-04-26T01:31:55.000z,221,Ruben,Pollard KC
23949536,9577606,T201303355,47,EXETER,226,4,2013-05-30T20:22:38.000z,2013-05-30T21:22:38.000z,221,Elena,NONE
23952071,9578612,T201103418,47,EXETER,221,11,2011-09-03T15:59:59.000z,2011-09-03T16:59:59.000z,221,Bennett,HER HONOUR JUDGE Skinner
23959180,9581439,T202203594,47,EXETER,220,10,2022-10-17T09:09:34.000z,2022-10-17T10:09:34.000z,221,Gwendolyn,N/A
23983058,9590988,T201904191,47,EXETER,220,10,2019-10-14T18:52:48.000z,2019-10-14T19:52:48.000z,241,June,Default, Judge
