hea_id,start_ts,end_ts,usr_id,defendant_name,judge_name
2384505,2024-05-13T14:45:20.000z,2024-05-13T15:45:20.000z,563,Harmoni,THE RECORDER OF SOUTHEND
2389188,2023-08-29T20:06:57.000z,2023-08-29T21:06:57.000z,563,Ryker,His Honour Judge Barker
2392006,2024-05-21T12:51:18.000z,2024-05-21T13:51:18.000z,725,Dalton,N/A
2394638,2023-03-11T01:09:27.000z,2023-03-11T02:09:27.000z,563,Mordechai,NONE
2396752,2023-11-19T17:42:34.000z,2023-11-19T18:42:34.000z,725,Rodrigo,N/A
2403317,2024-04-22T03:24:34.000z,2024-04-22T04:24:34.000z,563,Josephine,HER HONOUR JUDGE Blanchard
2403629,2023-07-21T10:21:52.000z,2023-07-21T11:21:52.000z,725,Brianna,HIS HONOUR JUDGE Foley
2407476,2024-01-11T03:24:45.000z,2024-01-11T04:24:45.000z,725,Hezekiah,N/A
2412474,2023-03-30T07:03:52.000z,2023-03-30T08:03:52.000z,725,Madeleine,Her Honour Judge Meyer
2417853,2023-10-25T07:34:08.000z,2023-10-25T08:34:08.000z,563,Gemma,Her Honour Judge Snyder
2417930,2023-09-18T06:17:13.000z,2023-09-18T07:17:13.000z,725,Bridget,THE RECORDER OF SOUTHEND
2420072,2024-01-19T21:56:43.000z,2024-01-19T22:56:43.000z,725,Rhea,Her Honour Judge Bryan
2454194,2024-01-21T13:53:27.000z,2024-01-21T14:53:27.000z,599,Derek,Default, Judge
2471821,2024-05-19T18:56:55.000z,2024-05-19T19:56:55.000z,599,Skylar,NONE
2474606,2024-01-20T06:17:46.000z,2024-01-20T07:17:46.000z,424,Maurice,Her Honour Judge Sanford
2476926,2023-12-06T04:44:26.000z,2023-12-06T05:44:26.000z,599,Leland,McConnell KC
2484835,2024-01-01T17:53:10.000z,2024-01-01T18:53:10.000z,424,Ayden,Mitchell QC
2493021,2023-06-12T02:05:22.000z,2023-06-12T03:05:22.000z,599,Prince,HIS HONOUR JUDGE Joseph
2498534,2023-04-12T04:35:52.000z,2023-04-12T05:35:52.000z,713,Dalary,Solis KC
2511177,2024-01-09T16:08:58.000z,2024-01-09T17:08:58.000z,713,Adelaide,NONE
2529208,2024-03-08T14:07:33.000z,2024-03-08T15:07:33.000z,713,Zyair,Kerr KC
2539621,2024-01-29T04:06:38.000z,2024-01-29T05:06:38.000z,525,Mercy,HER HONOUR JUDGE James
2543989,2023-05-12T14:46:50.000z,2023-05-12T15:46:50.000z,713,Donovan,Her Honour Judge Sims
2552078,2024-01-21T17:59:31.000z,2024-01-21T18:59:31.000z,525,Alaya,Default, Judge
2554351,2023-10-29T18:01:35.000z,2023-10-29T19:01:35.000z,713,Amaris,HIS HONOUR JUDGE Ellison
2555731,2023-04-17T10:14:27.000z,2023-04-17T11:14:27.000z,713,Erin,His Honour Judge Kim
2570674,2024-03-30T06:58:04.000z,2024-03-30T07:58:04.000z,627,Hadley,HIS HONOUR JUDGE Patterson
2572928,2023-04-10T02:57:45.000z,2023-04-10T03:57:45.000z,761,Zayne,NONE
2573058,2023-07-22T22:27:26.000z,2023-07-22T23:27:26.000z,627,Javier,THE RECORDER OF WOOD GREEN CC AT HENDON MC
2574552,2023-12-18T07:48:19.000z,2023-12-18T08:48:19.000z,627,Landyn,HIS HONOUR JUDGE Macdonald
2574859,2023-09-03T05:42:29.000z,2023-09-03T06:42:29.000z,627,Mazikee,Default, Judge
2590985,2024-04-17T07:40:42.000z,2024-04-17T08:40:42.000z,761,Marcel,THE RECORDER OF WOOD GREEN CC AT HENDON MC
2593723,2023-05-04T01:37:43.000z,2023-05-04T02:37:43.000z,761,Anthony,Her Honour Judge Russo
2617698,2024-03-18T17:53:51.000z,2024-03-18T18:53:51.000z,761,Paris,His Honour Judge Weiss
2621764,2023-03-20T12:14:32.000z,2023-03-20T13:14:32.000z,627,Harleigh,Default, Judge
2623089,2023-12-05T00:34:08.000z,2023-12-05T01:34:08.000z,627,Oakley,Default, Judge
2627578,2023-09-24T11:03:55.000z,2023-09-24T12:03:55.000z,761,Aubrey,N/A
2628916,2023-09-25T10:33:06.000z,2023-09-25T11:33:06.000z,761,Ernesto,His Honour Judge Chapman
2635169,2023-09-25T05:22:52.000z,2023-09-25T06:22:52.000z,761,Dexter,HER HONOUR JUDGE Gallagher
2655852,2024-02-26T16:24:23.000z,2024-02-26T17:24:23.000z,761,Harris,His Honour Judge Moody
2657423,2023-08-27T19:08:56.000z,2023-08-27T20:08:56.000z,627,Hezekiah,His Honour Judge Smith
2660915,2023-04-16T05:57:13.000z,2023-04-16T06:57:13.000z,761,Remington,Porter KC
2683056,2024-01-30T08:12:54.000z,2024-01-30T09:12:54.000z,627,Jonah,HER HONOUR JUDGE Glass
2693714,2023-09-01T01:33:45.000z,2023-09-01T02:33:45.000z,761,Mercy,NONE
2699761,2023-11-21T13:43:14.000z,2023-11-21T14:43:14.000z,761,Aleena,HIS HONOUR JUDGE Vance
2700638,2024-02-01T09:42:37.000z,2024-02-01T10:42:37.000z,627,Mikayla,N/A
2701425,2023-09-18T00:01:05.000z,2023-09-18T01:01:05.000z,761,Nevaeh,NONE
2707610,2023-08-11T11:29:03.000z,2023-08-11T12:29:03.000z,627,Henley,HIS HONOUR JUDGE McIntyre
2711708,2023-10-10T03:28:35.000z,2023-10-10T04:28:35.000z,627,Leyla,Her Honour Judge Stewart
2722400,2023-10-21T09:33:25.000z,2023-10-21T10:33:25.000z,727,Amalia,HIS HONOUR JUDGE Brennan
2731810,2023-09-24T15:48:39.000z,2023-09-24T16:48:39.000z,603,Everest,NONE
2731932,2024-05-22T16:58:41.000z,2024-05-22T17:58:41.000z,727,Jaxx,N/A
2745959,2023-12-30T15:40:33.000z,2023-12-30T16:40:33.000z,603,Lawrence,Pena KC
2747712,2023-11-06T00:12:17.000z,2023-11-06T01:12:17.000z,603,Anya,Reynolds KC
2748043,2023-11-20T01:04:35.000z,2023-11-20T02:04:35.000z,727,Seth,THE RECORDER OF STAFFORD
2766746,2024-02-18T11:26:47.000z,2024-02-18T12:26:47.000z,727,Cason,THE RECORDER OF STAFFORD
2767695,2023-10-11T21:09:34.000z,2023-10-11T22:09:34.000z,603,Emerald,Sexton KC
2767887,2023-06-06T00:29:42.000z,2023-06-06T01:29:42.000z,603,Wilder,Reyes QC
2783477,2023-03-12T03:04:14.000z,2023-03-12T04:04:14.000z,603,Katherine,THE RECORDER OF STAFFORD
2787422,2023-09-30T15:51:07.000z,2023-09-30T16:51:07.000z,727,Miles,N/A
2805703,2023-08-03T09:34:28.000z,2023-08-03T10:34:28.000z,727,Zayne,NONE
2807921,2024-03-04T03:25:57.000z,2024-03-04T04:25:57.000z,603,Alina,Olson KC
2809988,2023-07-19T13:05:28.000z,2023-07-19T14:05:28.000z,603,Anakin,His Honour Judge Bradford
2815576,2023-03-16T04:10:50.000z,2023-03-16T05:10:50.000z,603,Kaiser,HER HONOUR JUDGE Watson
2816759,2024-03-15T15:14:45.000z,2024-03-15T16:14:45.000z,603,Louie,NONE
2817588,2024-04-11T08:18:33.000z,2024-04-11T09:18:33.000z,603,Johanna,Default, Judge
2822014,2023-03-29T17:47:08.000z,2023-03-29T18:47:08.000z,603,Jamal,NONE
2825007,2023-09-25T20:04:51.000z,2023-09-25T21:04:51.000z,603,Keenan,Default, Judge
2846716,2023-09-11T12:04:49.000z,2023-09-11T13:04:49.000z,603,Braelynn,N/A
2851727,2023-03-20T05:50:43.000z,2023-03-20T06:50:43.000z,727,Brecken,HER HONOUR JUDGE Preston
2864855,2024-04-25T15:58:07.000z,2024-04-25T16:58:07.000z,727,Mabel,Her Honour Judge Gilmore
2878043,2023-05-15T18:23:25.000z,2023-05-15T19:23:25.000z,603,Hazel,Her Honour Judge Correa
2879473,2024-03-06T05:31:18.000z,2024-03-06T06:31:18.000z,763,Emmie,His Honour Judge Wade
2879546,2023-03-01T02:06:20.000z,2023-03-01T03:06:20.000z,763,Isaac,Garrison KC
2882073,2024-05-27T07:35:34.000z,2024-05-27T08:35:34.000z,629,Samuel,Hanson QC
2888086,2023-03-11T18:57:54.000z,2023-03-11T19:57:54.000z,763,Roselyn,Banks QC
2888672,2023-08-16T05:58:09.000z,2023-08-16T06:58:09.000z,763,Gemma,His Honour Judge Jensen
2890983,2024-01-21T09:55:54.000z,2024-01-21T10:55:54.000z,629,Zayne,THE RECORDER OF WORCESTER SHIRE HALL
2896021,2024-02-08T04:00:44.000z,2024-02-08T05:00:44.000z,763,Isabel,N/A
2896215,2024-05-16T07:48:33.000z,2024-05-16T08:48:33.000z,629,Kinslee,Copeland KC
2896900,2023-07-09T13:51:24.000z,2023-07-09T14:51:24.000z,763,Annika,THE RECORDER OF WORCESTER SHIRE HALL
2897627,2023-08-30T01:28:44.000z,2023-08-30T02:28:44.000z,763,Hunter,HIS HONOUR JUDGE Todd
2906508,2023-06-21T21:56:32.000z,2023-06-21T22:56:32.000z,763,Cayson,Her Honour Judge Carroll
2914987,2023-07-02T16:42:13.000z,2023-07-02T17:42:13.000z,629,Mac,NONE
2916142,2023-06-28T09:44:33.000z,2023-06-28T10:44:33.000z,763,Layne,Her Honour Judge Barber
2917689,2023-05-04T17:37:34.000z,2023-05-04T18:37:34.000z,629,Daphne,His Honour Judge Atkinson
2919581,2023-10-27T03:22:24.000z,2023-10-27T04:22:24.000z,629,Adley,THE RECORDER OF WORCESTER SHIRE HALL
2922616,2024-01-20T18:52:54.000z,2024-01-20T19:52:54.000z,629,Lilianna,N/A
2930469,2023-12-18T20:59:15.000z,2023-12-18T21:59:15.000z,629,Eduardo,Wade QC
2933574,2024-04-14T05:06:36.000z,2024-04-14T06:06:36.000z,629,Raya,His Honour Judge Gutierrez
2936215,2024-01-18T08:17:22.000z,2024-01-18T09:17:22.000z,763,Yousef,NONE
2961034,2024-04-05T14:39:55.000z,2024-04-05T15:39:55.000z,763,Bryce,His Honour Judge Perkins
2962750,2023-07-31T20:20:42.000z,2023-07-31T21:20:42.000z,763,Keegan,Her Honour Judge Kennedy
2972900,2023-03-16T04:46:28.000z,2023-03-16T05:46:28.000z,629,Bowen,Her Honour Judge Kirby
2984734,2023-03-07T02:03:07.000z,2023-03-07T03:03:07.000z,629,Ernesto,Default, Judge
3024494,2023-05-23T09:30:45.000z,2023-05-23T10:30:45.000z,763,Reuben,Her Honour Judge Frank
3049168,2023-03-24T10:40:19.000z,2023-03-24T11:40:19.000z,730,Aldo,THE RECORDER OF STOKE ON TRENT
3059685,2024-01-28T01:29:23.000z,2024-01-28T02:29:23.000z,730,Brian,THE RECORDER OF STOKE ON TRENT
3064254,2024-05-05T07:05:43.000z,2024-05-05T08:05:43.000z,730,Bria,Default, Judge
3066333,2024-05-01T19:04:13.000z,2024-05-01T20:04:13.000z,730,Brylee,HER HONOUR JUDGE Francis
3073019,2023-03-19T09:13:36.000z,2023-03-19T10:13:36.000z,606,Kailey,His Honour Judge Stephens
3073125,2023-03-23T06:09:52.000z,2023-03-23T07:09:52.000z,606,Aria,N/A
3076837,2023-05-08T03:44:56.000z,2023-05-08T04:44:56.000z,606,Everly,N/A
3077746,2024-02-22T08:54:42.000z,2024-02-22T09:54:42.000z,606,Wayne,THE RECORDER OF STOKE ON TRENT
3087180,2024-05-19T18:02:56.000z,2024-05-19T19:02:56.000z,730,Gael,His Honour Judge Schaefer
3087263,2023-04-07T13:54:54.000z,2023-04-07T14:54:54.000z,730,Kylian,Page QC
3094944,2023-09-06T17:37:24.000z,2023-09-06T18:37:24.000z,730,Muhammad,Default, Judge
3116737,2024-02-01T18:48:35.000z,2024-02-01T19:48:35.000z,606,Niklaus,Her Honour Judge Truong
3121288,2023-05-09T12:42:46.000z,2023-05-09T13:42:46.000z,606,Sutton,Buckley KC
3126420,2024-05-22T02:49:56.000z,2024-05-22T03:49:56.000z,730,Lorelei,Default, Judge
3137373,2023-10-04T07:27:54.000z,2023-10-04T08:27:54.000z,606,Eliza,NONE
3148777,2023-11-14T03:04:12.000z,2023-11-14T04:04:12.000z,606,Roland,Newton KC
3182552,2024-03-13T19:21:45.000z,2024-03-13T20:21:45.000z,730,Viviana,Default, Judge
3186539,2023-10-12T02:26:39.000z,2023-10-12T03:26:39.000z,730,Wallace,N/A
3187133,2023-04-19T00:00:10.000z,2023-04-19T01:00:10.000z,730,Daniella,N/A
3187550,2023-10-18T03:04:07.000z,2023-10-18T04:04:07.000z,606,Ocean,HIS HONOUR JUDGE Harmon
3192597,2024-03-29T18:59:46.000z,2024-03-29T19:59:46.000z,606,Matilda,N/A
3194617,2024-04-29T07:13:41.000z,2024-04-29T08:13:41.000z,606,Kelvin,HER HONOUR JUDGE Cardenas
3204495,2023-04-11T05:40:31.000z,2023-04-11T06:40:31.000z,481,Zaniyah,Default, Judge
3208502,2023-09-10T19:49:02.000z,2023-09-10T20:49:02.000z,481,Judith,Jensen KC
3211333,2023-11-02T19:58:40.000z,2023-11-02T20:58:40.000z,695,Karsyn,THE RECORDER OF MANCHESTER HILTON DEANSGATE
3217520,2023-10-08T12:33:16.000z,2023-10-08T13:33:16.000z,481,Weston,Bravo QC
3217960,2024-04-11T19:25:06.000z,2024-04-11T20:25:06.000z,481,Amari,N/A
3221537,2023-11-30T08:45:40.000z,2023-11-30T09:45:40.000z,481,Kate,HIS HONOUR JUDGE Heath
3224260,2023-09-02T02:37:18.000z,2023-09-02T03:37:18.000z,481,Bryant,Default, Judge
3226588,2024-03-22T22:41:44.000z,2024-03-22T23:41:44.000z,695,Aden,N/A
3236773,2023-03-21T18:23:06.000z,2023-03-21T19:23:06.000z,481,Edgar,HER HONOUR JUDGE Collins
3243352,2023-07-24T16:50:06.000z,2023-07-24T17:50:06.000z,695,Quinn,NONE
3254060,2024-02-03T10:34:38.000z,2024-02-03T11:34:38.000z,481,Calliope,N/A
3257406,2024-02-24T06:43:09.000z,2024-02-24T07:43:09.000z,695,Anakin,McCormick KC
3279830,2023-02-28T05:20:15.000z,2023-02-28T06:20:15.000z,542,Shane,Her Honour Judge Hancock
3282131,2023-05-22T04:40:29.000z,2023-05-22T05:40:29.000z,542,Sawyer,NONE
3291241,2024-04-14T09:04:56.000z,2024-04-14T10:04:56.000z,542,Marie,THE RECORDER OF LANCASTER
3301442,2023-12-18T18:39:06.000z,2023-12-18T19:39:06.000z,542,Adelaide,NONE
3315206,2023-08-07T20:39:46.000z,2023-08-07T21:39:46.000z,542,Ashley,HIS HONOUR JUDGE Howe
3319868,2024-01-08T18:46:54.000z,2024-01-08T19:46:54.000z,542,Veronica,Watts QC
3337058,2023-11-01T04:49:58.000z,2023-11-01T05:49:58.000z,615,Hudson,Default, Judge
3338614,2023-11-07T15:49:20.000z,2023-11-07T16:49:20.000z,323,Laila,THE RECORDER OF CROYDON JURYS INN
3342288,2023-09-15T10:38:37.000z,2023-09-15T11:38:37.000z,615,Adam,N/A
3344776,2024-02-18T20:00:22.000z,2024-02-18T21:00:22.000z,615,Fallon,THE RECORDER OF CROYDON JURYS INN
3350556,2023-12-07T21:58:38.000z,2023-12-07T22:58:38.000z,615,Casen,Rosales KC
3350677,2024-04-10T02:41:40.000z,2024-04-10T03:41:40.000z,323,Skylar,HIS HONOUR JUDGE Hodge
3354758,2023-10-04T03:55:16.000z,2023-10-04T04:55:16.000z,323,Cooper,Her Honour Judge Johns
3355171,2023-08-23T02:55:03.000z,2023-08-23T03:55:03.000z,323,Lena,Odom KC
3363804,2024-01-21T12:10:06.000z,2024-01-21T13:10:06.000z,323,Nico,THE RECORDER OF CROYDON JURYS INN
3365603,2023-09-14T07:53:55.000z,2023-09-14T08:53:55.000z,323,Milani,His Honour Judge Solis
3371827,2023-05-20T03:35:36.000z,2023-05-20T04:35:36.000z,323,Laylah,THE RECORDER OF CROYDON JURYS INN
3378666,2023-07-26T08:46:32.000z,2023-07-26T09:46:32.000z,615,Conner,Default, Judge
3385029,2024-05-27T13:40:01.000z,2024-05-27T14:40:01.000z,323,Alex,NONE
3393690,2023-10-24T18:23:24.000z,2023-10-24T19:23:24.000z,283,Anakin,Shaffer QC
3396012,2023-07-06T13:05:54.000z,2023-07-06T14:05:54.000z,283,Paris,Berry KC
3396606,2024-05-25T17:54:53.000z,2024-05-25T18:54:53.000z,283,Arturo,Summers QC
3410882,2023-03-29T20:33:05.000z,2023-03-29T21:33:05.000z,283,Ellis,His Honour Judge Lloyd
3412608,2024-03-07T02:14:02.000z,2024-03-07T03:14:02.000z,283,Abdiel,NONE
3433701,2023-03-04T16:24:04.000z,2023-03-04T17:24:04.000z,283,Azrael,N/A
3437022,2023-04-03T06:51:00.000z,2023-04-03T07:51:00.000z,283,Zain,HIS HONOUR JUDGE Woodward
3446232,2023-11-27T17:12:25.000z,2023-11-27T18:12:25.000z,283,Elora,THE RECORDER OF AMERSHAM LAW COURTS
3449219,2024-04-15T02:57:56.000z,2024-04-15T03:57:56.000z,283,Rhea,His Honour Judge Wallace
3456873,2023-04-11T17:28:05.000z,2023-04-11T18:28:05.000z,625,Malia,HER HONOUR JUDGE Stevenson
3463109,2023-07-14T13:55:07.000z,2023-07-14T14:55:07.000z,625,Josiah,HER HONOUR JUDGE Mann
3478935,2023-05-06T12:17:35.000z,2023-05-06T13:17:35.000z,619,Elijah,Default, Judge
3491588,2023-06-02T12:11:19.000z,2023-06-02T13:11:19.000z,625,Jameson,Her Honour Judge David
3494473,2023-11-21T15:27:09.000z,2023-11-21T16:27:09.000z,619,Lukas,Her Honour Judge Kennedy
3496336,2023-04-26T04:22:56.000z,2023-04-26T05:22:56.000z,625,Brayan,His Honour Judge Jacobs
3501694,2023-06-21T09:50:11.000z,2023-06-21T10:50:11.000z,619,Aria,Fields QC
3509102,2024-02-16T07:50:16.000z,2024-02-16T08:50:16.000z,625,Jocelyn,HIS HONOUR JUDGE Barron
3514785,2023-11-01T21:11:26.000z,2023-11-01T22:11:26.000z,619,Etta,THE RECORDER OF WOLVERHAMPTON MAGISTRATES COURT
3515299,2024-02-23T19:58:51.000z,2024-02-23T20:58:51.000z,625,Jasmine,THE RECORDER OF WOLVERHAMPTON MAGISTRATES COURT
3528579,2023-11-20T01:51:00.000z,2023-11-20T02:51:00.000z,715,Tristan,N/A
3530395,2023-05-13T07:01:35.000z,2023-05-13T08:01:35.000z,441,Samir,Wolf QC
3530899,2023-10-08T09:30:01.000z,2023-10-08T10:30:01.000z,441,Alana,Massey QC
3531867,2024-01-26T18:18:22.000z,2024-01-26T19:18:22.000z,441,Eithan,Hurst KC
3534054,2023-09-17T02:41:59.000z,2023-09-17T03:41:59.000z,715,Aubrey,HER HONOUR JUDGE Beard
3534056,2024-04-23T05:46:29.000z,2024-04-23T06:46:29.000z,715,Brendan,His Honour Judge Bentley
3544566,2024-03-01T10:11:27.000z,2024-03-01T11:11:27.000z,441,Adriana,THE RECORDER OF CHESTER CROWNE PLAZA
3558421,2024-01-31T02:50:22.000z,2024-01-31T03:50:22.000z,715,Taylor,Colon KC
3558801,2023-04-21T11:34:50.000z,2023-04-21T12:34:50.000z,441,Cynthia,HER HONOUR JUDGE Stout
3560805,2023-08-12T15:51:44.000z,2023-08-12T16:51:44.000z,715,Zaniyah,HIS HONOUR JUDGE Quintero
3566129,2023-08-06T03:33:16.000z,2023-08-06T04:33:16.000z,441,Zara,NONE
3584178,2024-02-02T12:34:32.000z,2024-02-02T13:34:32.000z,307,Stephen,N/A
3591165,2023-11-03T08:41:19.000z,2023-11-03T09:41:19.000z,824,Princess,His Honour Judge Xiong
3593907,2024-02-06T17:08:50.000z,2024-02-06T18:08:50.000z,824,Aubrey,Her Honour Judge Strickland
3602474,2023-12-03T17:39:57.000z,2023-12-03T18:39:57.000z,307,Matthew,NONE
3609203,2023-06-25T13:25:47.000z,2023-06-25T14:25:47.000z,824,Aaron,His Honour Judge Fisher
3625361,2023-04-16T14:40:50.000z,2023-04-16T15:40:50.000z,824,Willow,THE RECORDER OF CROWN COURT AT HOLBORN
3625968,2023-05-04T00:49:01.000z,2023-05-04T01:49:01.000z,307,Janiyah,HIS HONOUR JUDGE Chen
3631041,2023-12-16T21:56:13.000z,2023-12-16T22:56:13.000z,307,David,N/A
3647408,2024-03-30T21:30:49.000z,2024-03-30T22:30:49.000z,825,Journey,His Honour Judge Trevino
3658651,2023-06-27T11:45:44.000z,2023-06-27T12:45:44.000z,308,Albert,NONE
3682131,2024-05-13T18:02:41.000z,2024-05-13T19:02:41.000z,308,Journee,Roach QC
3684133,2023-11-14T22:48:55.000z,2023-11-14T23:48:55.000z,825,Ameer,Her Honour Judge Goodman
3696245,2023-05-30T00:44:30.000z,2023-05-30T01:44:30.000z,825,Parker,Evans KC
3703514,2023-04-06T15:22:42.000z,2023-04-06T16:22:42.000z,825,Elyse,THE RECORDER OF CROWN COURT AT MONUMENT
3705170,2023-03-13T05:55:59.000z,2023-03-13T06:55:59.000z,308,Jaycee,HER HONOUR JUDGE Paul
3716466,2023-08-22T17:19:49.000z,2023-08-22T18:19:49.000z,41,Ryan,N/A
3719254,2024-02-14T19:50:32.000z,2024-02-14T20:50:32.000z,301,Nasir,HIS HONOUR JUDGE Casey
3720352,2023-10-18T17:43:34.000z,2023-10-18T18:43:34.000z,41,Roberto,Phillips QC
3728584,2024-02-21T12:14:16.000z,2024-02-21T13:14:16.000z,301,Amiyah,Villalobos KC
3729872,2023-06-30T21:46:58.000z,2023-06-30T22:46:58.000z,41,Yaretzi,N/A
3729980,2023-04-30T11:30:22.000z,2023-04-30T12:30:22.000z,301,Frank,HER HONOUR JUDGE O???brien
3733557,2023-04-16T18:52:01.000z,2023-04-16T19:52:01.000z,41,Aaron,Her Honour Judge Spence
3738992,2023-09-29T19:00:01.000z,2023-09-29T20:00:01.000z,41,Dane,Adams QC
3745595,2024-04-19T19:46:12.000z,2024-04-19T20:46:12.000z,41,Kiaan,NONE
3746979,2024-05-12T09:28:18.000z,2024-05-12T10:28:18.000z,301,Jaylin,HER HONOUR JUDGE Fischer
3755029,2023-04-26T05:58:55.000z,2023-04-26T06:58:55.000z,41,Mordechai,Her Honour Judge Moses
3755560,2023-05-02T00:48:38.000z,2023-05-02T01:48:38.000z,41,Gianna,HER HONOUR JUDGE Page
3763953,2023-10-18T22:14:00.000z,2023-10-18T23:14:00.000z,301,Skye,Montes KC
3766123,2023-09-07T18:20:40.000z,2023-09-07T19:20:40.000z,41,Matilda,Her Honour Judge Lee
3770138,2023-10-12T22:23:11.000z,2023-10-12T23:23:11.000z,301,Gael,N/A
3771120,2023-11-29T15:25:11.000z,2023-11-29T16:25:11.000z,41,Elora,Default, Judge
3772018,2023-05-18T03:55:11.000z,2023-05-18T04:55:11.000z,301,Chelsea,HER HONOUR JUDGE Collins
3784564,2024-05-13T06:52:07.000z,2024-05-13T07:52:07.000z,301,Adriel,HIS HONOUR JUDGE Peterson
3802166,2024-05-26T18:15:07.000z,2024-05-26T19:15:07.000z,41,Braxton,Browning QC
3811592,2023-11-07T20:15:59.000z,2023-11-07T21:15:59.000z,41,Ahmad,Her Honour Judge Hale
3815381,2024-04-05T18:18:52.000z,2024-04-05T19:18:52.000z,41,Robert,Default, Judge
3815790,2024-02-22T08:03:57.000z,2024-02-22T09:03:57.000z,301,Violette,His Honour Judge Dillon
3830634,2023-11-02T07:54:26.000z,2023-11-02T08:54:26.000z,41,Kalani,Her Honour Judge Blackwell
3831484,2023-07-11T10:59:35.000z,2023-07-11T11:59:35.000z,301,Joaquin,Her Honour Judge Rosas
3834486,2023-10-28T03:14:30.000z,2023-10-28T04:14:30.000z,301,Thomas,His Honour Judge Levy
3837284,2023-07-15T12:29:31.000z,2023-07-15T13:29:31.000z,41,Joziah,THE RECORDER OF BASILDON
3841047,2023-05-14T19:46:06.000z,2023-05-14T20:46:06.000z,41,Maxwell,N/A
3851825,2023-04-01T15:54:24.000z,2023-04-01T16:54:24.000z,301,Briar,Ray QC
3864368,2023-09-17T19:46:57.000z,2023-09-17T20:46:57.000z,301,Callie,NONE
3864637,2023-10-17T00:19:07.000z,2023-10-17T01:19:07.000z,41,Bellamy,HER HONOUR JUDGE McKee
3873546,2024-05-27T19:08:59.000z,2024-05-27T20:08:59.000z,301,Maren,Her Honour Judge Curtis
3875428,2023-09-13T18:44:45.000z,2023-09-13T19:44:45.000z,301,Brady,Her Honour Judge Flores
3882962,2023-03-27T06:47:59.000z,2023-03-27T07:47:59.000z,41,Grant,HIS HONOUR JUDGE Diaz
3893383,2024-04-08T16:38:11.000z,2024-04-08T17:38:11.000z,41,Gwendolyn,Hodges KC
3932446,2024-02-27T04:57:20.000z,2024-02-27T05:57:20.000z,41,Briella,Default, Judge
3955920,2023-12-04T01:08:37.000z,2023-12-04T02:08:37.000z,301,Layne,NONE
3958533,2023-10-21T17:36:18.000z,2023-10-21T18:36:18.000z,41,Julio,N/A
3962326,2023-05-24T16:02:19.000z,2023-05-24T17:02:19.000z,301,Frankie,NONE
3964657,2023-10-13T21:00:28.000z,2023-10-13T22:00:28.000z,301,Marcos,NONE
3964860,2024-03-24T05:45:40.000z,2024-03-24T06:45:40.000z,41,Kristopher,Default, Judge
3970295,2023-03-17T12:31:28.000z,2023-03-17T13:31:28.000z,505,Lennon,HIS HONOUR JUDGE Ali
3970834,2024-04-09T16:05:52.000z,2024-04-09T17:05:52.000z,505,Oaklee,Butler QC
3974299,2023-11-04T07:08:37.000z,2023-11-04T08:08:37.000z,654,Maren,Default, Judge
3997544,2023-10-06T06:41:34.000z,2023-10-06T07:41:34.000z,654,Anakin,Black QC
3998543,2024-04-10T16:01:42.000z,2024-04-10T17:01:42.000z,654,Opal,Clayton KC
4016610,2023-09-24T08:00:33.000z,2023-09-24T09:00:33.000z,654,Lilith,Benson KC
4023282,2023-11-16T15:24:33.000z,2023-11-16T16:24:33.000z,505,Crystal,THE RECORDER OF NOTTINGHAM CC AT MERCURE HOTEL
4033320,2023-12-16T03:14:21.000z,2023-12-16T04:14:21.000z,403,Adalyn,HER HONOUR JUDGE Nguyen
4036375,2024-01-05T22:16:32.000z,2024-01-05T23:16:32.000z,403,Andrew,Norton KC
4042627,2023-11-09T21:16:23.000z,2023-11-09T22:16:23.000z,403,Ruben,Chen QC
4044703,2023-05-17T15:45:09.000z,2023-05-17T16:45:09.000z,403,Madeleine,His Honour Judge Walker
4053649,2023-05-02T03:55:20.000z,2023-05-02T04:55:20.000z,728,Curtis,Her Honour Judge Love
4058324,2023-05-18T15:43:37.000z,2023-05-18T16:43:37.000z,403,Louie,Colon QC
4060036,2023-03-06T06:34:17.000z,2023-03-06T07:34:17.000z,403,Trent,Long KC
4071983,2024-03-13T14:59:02.000z,2024-03-13T15:59:02.000z,403,Ezra,Her Honour Judge McKee
4084011,2023-09-19T07:43:09.000z,2023-09-19T08:43:09.000z,728,Marcus,N/A
4102840,2024-05-08T05:14:11.000z,2024-05-08T06:14:11.000z,466,Cash,N/A
4122317,2023-05-13T00:48:59.000z,2023-05-13T01:48:59.000z,466,Cataleya,Maldonado QC
4131083,2024-04-05T12:42:14.000z,2024-04-05T13:42:14.000z,466,Damien,HIS HONOUR JUDGE Roy
4140753,2023-12-05T00:00:42.000z,2023-12-05T01:00:42.000z,466,Edgar,Logan KC
4146979,2023-03-08T15:31:36.000z,2023-03-08T16:31:36.000z,748,Jaime,Morales QC
4147496,2023-11-05T01:33:42.000z,2023-11-05T02:33:42.000z,748,Mabel,THE RECORDER OF M40 J15 WARWICK HOTEL
4148055,2023-06-30T19:19:43.000z,2023-06-30T20:19:43.000z,748,Hamza,THE RECORDER OF M40 J15 WARWICK HOTEL
4159447,2023-09-22T05:58:10.000z,2023-09-22T06:58:10.000z,466,Allan,Default, Judge
4161157,2023-08-16T09:53:33.000z,2023-08-16T10:53:33.000z,723,Oakley,Default, Judge
4164220,2024-04-06T13:23:24.000z,2024-04-06T14:23:24.000z,384,Katelyn,Default, Judge
